,selling_price,km_driven,mileage,engine,max_power,seats,age,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
246,680000,15000,19.0,1199.0,88.76,5.0,6,0,0,0,1,0,1,0,1,0,1,0,0,0,0
247,200000,53000,20.36,1197.0,78.9,5.0,16,0,0,0,1,0,1,0,0,1,0,0,1,0,0
248,500000,120000,23.4,1248.0,74.0,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
249,1000000,70000,24.52,1248.0,88.5,7.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
250,110000,120000,14.2,1341.0,82.9,5.0,17,0,0,0,1,0,1,0,0,1,0,0,1,0,0
251,320000,100000,18.5,1197.0,80.0,5.0,13,0,0,0,1,0,1,0,0,1,0,0,1,0,0
252,75000,110000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,20,0,1,0,0,0,1,0,0,1,0,0,1,0,0
253,350000,100000,20.4,1197.0,83.11,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
254,170000,162500,19.4,1405.0,70.0,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
255,800000,39000,22.54,1396.0,88.73,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
256,500000,75000,26.8,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
257,1380000,50000,17.6,2179.0,153.86,7.0,8,0,1,0,0,0,1,0,1,0,1,0,0,0,0
258,1300000,40000,17.3,1497.0,121.0,8.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0
259,530000,92500,22.32,1582.0,126.3,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
260,360000,158000,23.4,1248.0,74.0,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
261,310000,120000,19.3,1248.0,73.9,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
262,725000,50000,26.0,1498.0,98.6,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0
263,340000,110000,19.3,1248.0,73.9,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
264,550000,2000,25.4,1186.0,73.97,5.0,8,0,1,0,0,0,1,0,0,1,0,0,1,0,0
265,1150000,181000,11.5,2982.0,171.0,7.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0
266,380000,70000,27.28,1047.0,69.0,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
267,350000,90000,17.97,1498.0,99.6,5.0,12,0,0,0,1,0,1,0,1,0,0,0,1,0,0
268,610000,2000,18.6,1197.0,81.86,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0
269,525000,20000,20.85,1197.0,83.14,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
270,480000,120000,12.8,2494.0,102.0,7.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0
271,780000,35000,16.55,2498.0,105.0,6.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
272,320000,193000,19.3,1248.0,73.9,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
273,375000,80000,20.4,1197.0,81.8,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0
274,300000,40000,19.02,1198.0,67.05,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0
275,500000,70000,22.54,1396.0,88.73,5.0,10,0,1,0,0,0,1,0,0,1,0,1,0,0,0
276,404000,122358,12.05,2179.0,120.0,9.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0
277,500000,75000,14.07,2956.0,69.01,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
278,350000,120000,27.28,1047.0,69.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
279,380000,40000,17.57,1193.0,88.7,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
280,114999,95200,13.2,1495.0,94.0,5.0,17,0,0,0,1,0,1,0,0,1,0,0,0,0,1
281,335000,33033,19.4,1198.0,86.8,5.0,11,0,0,0,1,1,0,0,0,1,1,0,0,0,0
282,465000,63063,18.9,1197.0,82.0,5.0,10,0,0,0,1,1,0,0,1,0,1,0,0,0,0
283,290000,60000,21.02,1248.0,88.76,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
284,110000,45000,19.7,796.0,46.3,5.0,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0
285,450000,80000,11.57,2179.0,138.1,7.0,14,0,1,0,0,0,1,0,0,1,0,0,0,0,1
286,400000,170000,13.6,2523.0,63.0,7.0,16,0,1,0,0,0,1,0,0,1,0,0,1,0,0
287,210000,207890,13.6,2523.0,63.0,7.0,18,0,1,0,0,0,1,0,0,1,0,0,1,0,0
288,4600000,7976,17.9,2143.0,170.0,5.0,7,0,1,0,0,0,1,0,1,0,1,0,0,0,0
289,220000,35000,16.8,796.0,34.2,8.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
290,450000,35000,18.9,1197.0,82.0,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
292,290000,50000,16.95,1197.0,78.9,5.0,12,0,0,0,1,0,1,0,1,0,1,0,0,0,0
293,520000,20000,20.4,1197.0,81.8,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
294,265000,20000,16.95,1197.0,78.9,5.0,14,0,0,0,1,0,1,0,1,0,1,0,0,0,0
295,330000,50000,18.6,1197.0,85.8,5.0,13,0,0,0,1,0,1,0,0,1,0,0,1,0,0
297,509999,120000,15.96,2523.0,62.1,7.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0
298,500000,70000,17.1,1591.0,121.3,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0
299,525000,50000,17.19,1197.0,81.86,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
300,675000,16500,21.01,1197.0,81.8,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0
301,300000,70000,17.0,1197.0,80.0,5.0,15,0,0,0,1,0,1,0,0,1,1,0,0,0,0
302,90000,99361,19.7,796.0,46.3,5.0,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0
303,650000,25000,26.59,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
304,409000,70000,19.1,1197.0,85.8,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0
305,395000,80000,24.0,1120.0,70.0,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0
306,215000,70000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0
307,400000,70000,19.1,1197.0,85.8,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0
308,120000,60000,18.6,1199.0,79.4,5.0,13,0,0,0,1,0,1,0,0,1,0,0,0,0,1
309,645000,10000,20.3,1199.0,84.0,5.0,7,0,0,0,1,0,1,0,1,0,1,0,0,0,0
310,81000,80000,16.1,796.0,37.0,4.0,19,0,0,0,1,0,1,0,0,1,1,0,0,0,0
311,1300000,30000,25.6,1498.0,97.9,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
312,1250000,33000,25.6,1498.0,97.9,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
313,535000,90000,16.02,1373.0,93.7,7.0,12,0,0,0,1,0,1,0,0,1,0,0,0,0,1
314,555000,80100,19.01,1461.0,108.5,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
315,725000,120000,17.4,1497.0,117.3,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0
316,300000,10000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,42,0,1,0,0,0,1,0,0,1,0,0,0,0,1
317,229999,40000,25.17,799.0,53.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
318,800000,160000,12.99,2494.0,100.6,8.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0
319,409999,47000,20.51,998.0,67.04,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
320,1210000,25000,21.38,1396.0,88.7,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
321,400000,26000,23.84,1199.0,84.0,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
322,520000,29000,24.0,1186.0,73.97,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
323,650000,50000,21.4,1197.0,83.1,5.0,9,0,0,0,1,0,1,0,1,0,1,0,0,0,0
324,325000,58000,16.1,1298.0,88.2,5.0,14,0,0,0,1,0,1,0,0,1,0,0,0,0,1
325,420000,120000,17.4,1197.0,85.8,5.0,13,0,0,0,1,0,1,0,1,0,1,0,0,0,0
326,400000,50000,20.4,1197.0,81.8,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0
327,254999,80000,17.0,1197.0,80.0,5.0,15,0,0,0,1,0,1,0,0,1,0,1,0,0,0
328,65000,60000,17.3,993.0,60.0,5.0,22,0,0,0,1,0,1,0,0,1,0,1,0,0,0
329,351000,36000,23.1,998.0,67.04,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
330,404000,120000,12.8,2494.0,102.0,8.0,18,0,1,0,0,0,1,0,0,1,0,0,0,0,1
331,185000,185000,21.1,1248.0,73.9,5.0,14,0,1,0,0,0,1,0,0,1,0,0,0,0,1
332,250000,50000,23.08,1461.0,63.1,5.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0
333,60000,100000,17.3,993.0,60.0,5.0,23,0,0,0,1,0,1,0,0,1,0,1,0,0,0
334,500000,50000,17.1,1591.0,121.3,5.0,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0
335,85000,80000,18.2,998.0,67.1,5.0,18,0,0,0,1,0,1,0,0,1,0,0,1,0,0
336,85000,60000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0
337,85000,80000,19.7,796.0,46.3,5.0,20,0,0,0,1,0,1,0,0,1,0,1,0,0,0
338,265000,90000,19.3,1248.0,73.9,5.0,14,0,1,0,0,0,1,0,0,1,0,1,0,0,0
339,130000,162000,19.0,998.0,66.1,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0
340,480000,110000,20.77,1248.0,88.76,7.0,12,0,1,0,0,0,1,0,0,1,0,0,0,0,1
341,170000,120000,17.8,1248.0,75.0,5.0,17,0,1,0,0,0,1,0,0,1,0,0,0,0,1
342,275000,45000,23.08,1461.0,63.1,5.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0
343,89000,90000,18.9,998.0,67.1,5.0,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0
344,170000,90000,20.0,1399.0,68.0,5.0,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0
345,1090000,16500,17.0,1197.0,110.0,5.0,6,0,0,0,1,1,0,0,0,1,1,0,0,0,0
346,1100000,67000,17.01,1582.0,126.2,5.0,8,0,1,0,0,0,1,0,1,0,1,0,0,0,0
347,610000,52000,22.0,1197.0,81.8,5.0,7,0,0,0,1,1,0,0,0,1,1,0,0,0,0
348,335000,40000,20.63,1198.0,67.0,5.0,9,0,0,0,1,1,0,0,0,1,1,0,0,0,0
349,434999,40000,18.9,1197.0,82.0,5.0,10,0,0,0,1,1,0,0,0,1,1,0,0,0,0
350,3000000,35000,14.24,2755.0,174.5,7.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
351,390000,13000,20.71,799.0,53.26,5.0,7,0,0,0,1,1,0,0,0,1,1,0,0,0,0
352,325000,40000,18.5,1198.0,86.8,5.0,13,0,0,0,1,1,0,0,0,1,1,0,0,0,0
353,640000,10000,17.0,1198.0,73.75,5.0,6,0,0,0,1,1,0,0,0,1,1,0,0,0,0
354,450000,9000,16.95,1498.0,97.7,5.0,13,0,0,0,1,1,0,0,0,1,1,0,0,0,0
355,400000,70000,23.59,1364.0,67.06,5.0,12,0,1,0,0,1,0,0,0,1,0,0,1,0,0
356,215000,60000,20.36,1197.0,78.9,5.0,16,0,0,0,1,1,0,0,0,1,1,0,0,0,0
357,570000,40000,20.45,1461.0,83.8,5.0,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0
358,680000,93000,15.1,2179.0,140.0,7.0,13,0,1,0,0,1,0,0,0,1,1,0,0,0,0
359,325000,80000,12.8,2494.0,102.0,7.0,17,0,1,0,0,0,1,0,0,1,0,1,0,0,0
360,150000,50000,15.64,1193.0,64.08,5.0,14,0,0,0,1,0,1,0,0,1,0,0,1,0,0
361,690000,68000,14.5,1797.0,147.5,5.0,12,0,0,0,1,1,0,0,1,0,1,0,0,0,0
362,1550000,25000,14.84,2143.0,170.0,5.0,12,0,1,0,0,0,1,0,1,0,1,0,0,0,0
363,64000,18000,25.4,624.0,37.5,4.0,13,0,0,0,1,1,0,0,0,1,1,0,0,0,0
364,250000,120000,23.08,1461.0,63.1,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
365,65000,35000,18.9,998.0,67.1,5.0,20,0,0,0,1,0,1,0,0,1,1,0,0,0,0
366,550000,60000,26.59,1248.0,74.0,5.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0
367,140000,70000,20.36,1197.0,78.9,5.0,15,0,0,0,1,0,1,0,0,1,0,1,0,0,0
368,300000,30000,25.17,799.0,53.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
369,800000,70000,16.34,1798.0,189.3,5.0,9,0,0,0,1,0,1,0,1,0,1,0,0,0,0
373,503000,110000,14.1,2179.0,147.94,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
374,3800000,20000,18.0,1969.0,190.0,5.0,6,0,1,0,0,0,1,0,1,0,1,0,0,0,0
375,2000000,68089,19.16,2494.0,157.7,5.0,9,0,0,0,1,0,0,1,1,0,1,0,0,0,0
376,225000,58343,21.79,998.0,67.05,5.0,12,0,0,0,1,0,0,1,0,1,1,0,0,0,0
377,740000,38817,27.39,1248.0,74.0,5.0,7,0,1,0,0,1,0,0,0,1,1,0,0,0,0
378,550000,56494,18.2,1199.0,88.7,5.0,9,0,0,0,1,0,0,1,0,1,1,0,0,0,0
379,750000,79328,12.99,2494.0,100.6,7.0,12,0,1,0,0,0,0,1,0,1,0,0,1,0,0
380,650000,5621,22.0,1197.0,81.8,5.0,6,0,0,0,1,0,0,1,1,0,1,0,0,0,0
381,625000,25538,16.78,1496.0,88.73,5.0,8,0,0,0,1,0,0,1,0,1,1,0,0,0,0
382,600000,69779,22.0,1197.0,81.8,5.0,7,0,0,0,1,1,0,0,1,0,1,0,0,0,0
383,450000,56290,24.0,1186.0,73.97,5.0,8,0,1,0,0,1,0,0,0,1,1,0,0,0,0
384,5400000,7500,16.78,1995.0,190.0,5.0,6,0,1,0,0,1,0,0,1,0,1,0,0,0,0
385,5500000,8500,16.78,1995.0,190.0,5.0,6,0,1,0,0,1,0,0,1,0,1,0,0,0,0
386,779000,7032,19.0,1199.0,88.76,5.0,6,0,0,0,1,0,0,1,1,0,1,0,0,0,0
388,2475000,2000,16.8,1984.0,150.0,5.0,7,0,1,0,0,1,0,0,1,0,1,0,0,0,0
389,150000,106000,20.36,1197.0,78.9,5.0,15,0,0,0,1,0,1,0,0,1,0,0,0,0,1
390,265000,162000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1
391,500000,120000,11.1,2354.0,158.8,5.0,16,0,0,0,1,0,1,0,1,0,0,0,1,0,0
392,480000,90000,26.59,1248.0,74.0,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
393,535000,70000,22.32,1582.0,126.32,5.0,11,0,1,0,0,0,1,0,0,1,0,0,0,0,1
394,250000,240000,12.8,2494.0,102.0,8.0,20,0,1,0,0,0,1,0,0,1,0,0,0,0,1
395,300000,100000,21.5,1248.0,88.8,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0
396,340000,214000,13.9,1599.0,103.2,5.0,16,0,0,0,1,0,1,0,0,1,0,0,1,0,0
397,340000,214000,16.8,1493.0,110.0,5.0,16,0,1,0,0,0,1,0,0,1,0,0,1,0,0
398,240000,50000,22.74,796.0,47.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
399,1085000,1000,18.0,1497.0,117.6,5.0,7,0,0,0,1,0,1,0,1,0,1,0,0,0,0
400,750000,19000,28.4,1248.0,74.02,5.0,8,0,1,0,0,0,1,0,1,0,1,0,0,0,0
401,95000,265000,17.0,1405.0,70.0,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0
402,409999,35000,20.88,1196.0,61.7,5.0,5,1,0,0,0,0,1,0,0,1,1,0,0,0,0
403,215000,80000,23.95,998.0,67.05,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0
404,1290000,50000,16.0,2179.0,140.0,7.0,9,0,1,0,0,0,1,0,1,0,1,0,0,0,0
405,150000,80000,20.92,998.0,67.1,5.0,15,0,0,0,1,0,1,0,0,1,1,0,0,0,0
406,219000,50000,21.1,814.0,55.2,5.0,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0
407,325000,100000,23.84,1199.0,84.0,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
408,260000,120000,15.1,1196.0,73.0,5.0,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0
428,700000,40000,23.8,1498.0,78.9,5.0,6,0,1,0,0,0,1,0,1,0,1,0,0,0,0
429,950000,45000,21.38,1396.0,88.7,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
430,160000,80000,19.7,796.0,46.3,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0
431,409999,135000,24.4,1120.0,71.01,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0
432,840000,120000,12.99,2494.0,100.6,7.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0
433,450000,67000,23.59,1364.0,67.1,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
434,900000,50000,28.4,1248.0,74.02,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
435,570000,134000,12.8,2494.0,102.0,7.0,17,0,1,0,0,0,1,0,0,1,0,0,1,0,0
436,254999,110000,23.08,1461.0,63.1,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0
437,130000,40000,16.1,796.0,37.0,4.0,16,0,0,0,1,0,1,0,0,1,1,0,0,0,0
438,530000,120000,23.4,1248.0,74.0,5.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0
439,520000,110000,20.14,1498.0,88.8,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0
440,229999,170000,21.0,1461.0,64.1,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0
441,81000,80000,16.1,796.0,37.0,4.0,21,0,0,0,1,0,1,0,0,1,0,0,1,0,0
442,600000,47000,25.2,1248.0,74.0,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
443,409999,93000,19.1,1197.0,81.86,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
444,120000,70000,16.1,796.0,37.0,4.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0
445,320000,50000,23.1,998.0,67.04,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0
446,292000,70000,20.0,1399.0,68.05,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
447,390000,80000,13.93,2179.0,138.03,7.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
448,550000,44000,18.16,1196.0,86.8,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
449,385000,25000,23.1,998.0,67.04,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0
450,800000,25000,15.29,1591.0,121.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
451,675000,10000,21.21,1197.0,81.8,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0
452,1525000,50000,17.6,2179.0,153.86,7.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
453,950000,30000,23.0,1498.0,98.96,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
454,610000,50000,21.19,1396.0,88.73,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0
455,525000,120000,22.54,1396.0,88.73,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
457,375000,80000,15.96,2523.0,62.1,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
458,580000,90000,20.45,1461.0,83.8,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
459,434999,50000,20.4,1197.0,83.11,5.0,10,0,0,0,1,0,1,0,0,1,0,0,1,0,0
460,350000,2136,22.5,999.0,67.0,5.0,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0
461,730000,250000,12.99,2494.0,100.0,7.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0
462,600000,35000,18.6,1197.0,81.83,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
463,1050000,120000,12.99,2494.0,100.6,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
464,735000,70000,27.39,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
465,1050000,18000,19.6,1461.0,108.45,5.0,7,0,1,0,0,1,0,0,0,1,1,0,0,0,0
466,420000,110000,18.2,1248.0,73.74,7.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0
467,800000,60000,23.65,1248.0,88.5,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
468,2000000,60000,12.55,2982.0,168.5,7.0,10,0,1,0,0,0,1,0,1,0,1,0,0,0,0
469,600000,147000,26.59,1248.0,74.0,5.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0
470,1900000,130000,12.55,2982.0,168.5,7.0,10,0,1,0,0,0,1,0,1,0,1,0,0,0,0
471,500000,99500,11.5,1991.0,147.9,7.0,14,0,1,0,0,0,1,0,0,1,0,0,0,0,1
472,200000,110000,17.0,1405.0,71.0,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0
473,370000,35000,19.49,1198.0,67.04,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
474,260000,110000,16.2,1493.0,110.0,5.0,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0
475,280000,100000,25.32,1198.0,77.0,6.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
476,610000,21000,16.02,1373.0,93.7,7.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0
477,300000,60000,23.5,1498.0,90.0,5.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0
478,140000,40000,16.6,1405.0,70.0,5.0,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0
479,229999,50000,19.81,1086.0,68.05,5.0,17,0,0,0,1,0,1,0,0,1,1,0,0,0,0
480,200000,65000,19.0,998.0,66.1,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0
481,200000,80000,18.9,998.0,67.1,5.0,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0
482,560000,119000,23.9,1582.0,126.2,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0
483,750000,80000,24.52,1248.0,88.5,7.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
484,585000,90000,25.2,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0
485,760000,20000,17.01,1591.0,121.4,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
486,430000,80000,25.2,1248.0,74.0,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0
487,480000,44665,25.32,1198.0,77.0,6.0,5,0,1,0,0,0,1,0,0,1,1,0,0,0,0
488,643000,10000,20.8,1493.0,113.4,5.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0
489,500000,60000,20.14,1197.0,81.86,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0
490,425000,22000,18.5,1198.0,86.8,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
491,250000,25000,22.74,796.0,47.3,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0
492,285000,70000,27.62,793.0,47.0,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
493,160000,123000,17.5,1298.0,85.8,5.0,17,0,0,0,1,0,1,0,0,1,0,0,0,0,1
494,250000,70000,20.54,1598.0,103.6,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0
495,170000,70000,18.6,1199.0,79.4,5.0,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0
496,409999,45000,23.59,1364.0,67.06,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
497,400000,40000,18.9,1197.0,82.0,5.0,10,0,0,0,1,0,1,0,1,0,1,0,0,0,0
498,700000,30000,28.4,1248.0,74.02,5.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0
499,350000,90000,12.9,1799.0,130.0,5.0,18,0,0,0,1,0,1,0,1,0,1,0,0,0,0
500,660000,34000,17.5,1373.0,91.1,7.0,9,0,0,0,1,0,1,0,0,1,0,0,1,0,0
501,268000,25000,24.7,796.0,47.3,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
502,270000,50000,22.74,796.0,47.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
503,300000,50000,25.44,936.0,57.6,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0
504,450000,90000,23.84,1199.0,84.0,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
505,220000,70000,25.44,936.0,57.6,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0
506,250000,146000,13.93,2179.0,138.0,7.0,16,0,1,0,0,0,1,0,0,1,0,0,1,0,0
507,300000,85000,15.6,1196.0,70.0,5.0,13,0,0,0,1,0,1,0,0,1,0,0,1,0,0
508,88000,201850,17.88,1396.0,52.8,5.0,16,0,1,0,0,0,1,0,0,1,0,0,1,0,0
509,561000,30000,26.59,1248.0,74.0,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0
510,755000,15000,28.4,1248.0,74.02,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0
511,235000,25000,22.7,799.0,53.64,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0
512,165000,90000,20.92,998.0,67.1,5.0,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0
513,190000,80000,19.3,1248.0,73.9,5.0,17,0,1,0,0,0,1,0,0,1,0,0,1,0,0
514,110000,50000,17.2,1396.0,53.5,5.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0
515,320000,80000,13.6,2523.0,63.0,8.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0
516,330000,110000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0
517,540000,38000,18.6,1197.0,81.83,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0
518,180000,60000,21.1,814.0,55.2,5.0,12,0,0,0,1,0,1,0,0,1,1,0,0,0,0
520,450000,30000,17.5,1197.0,85.8,5.0,13,0,0,0,1,0,1,0,0,1,1,0,0,0,0
521,450000,30000,19.1,1197.0,85.8,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0
522,200000,50000,18.6,1199.0,76.8,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0
