,selling_price,km_driven,mileage,engine,max_power,seats,age,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,brand_freq
235,250000,110000,21.1,1248.0,73.9,5.0,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
236,1100000,37000,19.67,1582.0,126.2,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
237,270000,44000,25.17,799.0,53.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,177
238,640000,80000,20.77,1248.0,88.76,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
239,650000,125000,15.1,2179.0,140.0,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,637
240,409999,13500,15.37,1196.0,73.0,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
241,165000,75000,17.92,1086.0,62.1,5.0,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
242,80000,120000,13.2,1495.0,94.0,5.0,18,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
243,535000,120000,15.1,2179.0,140.0,7.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,637
244,700000,70000,12.99,2494.0,100.57,7.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,313
245,550000,70000,23.4,1248.0,74.0,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
246,680000,15000,19.0,1199.0,88.76,5.0,6,0,0,0,1,0,1,0,1,0,1,0,0,0,0,300
247,200000,53000,20.36,1197.0,78.9,5.0,16,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
248,500000,120000,23.4,1248.0,74.0,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
249,1000000,70000,24.52,1248.0,88.5,7.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
250,110000,120000,14.2,1341.0,82.9,5.0,17,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
251,320000,100000,18.5,1197.0,80.0,5.0,13,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
252,75000,110000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,20,0,1,0,0,0,1,0,0,1,0,0,1,0,0,550
253,350000,100000,20.4,1197.0,83.11,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
254,170000,162500,19.4,1405.0,70.0,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
255,800000,39000,22.54,1396.0,88.73,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
256,500000,75000,26.8,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
257,1380000,50000,17.6,2179.0,153.86,7.0,8,0,1,0,0,0,1,0,1,0,1,0,0,0,0,550
258,1300000,40000,17.3,1497.0,121.0,8.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0,637
259,530000,92500,22.32,1582.0,126.3,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
260,360000,158000,23.4,1248.0,74.0,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
261,310000,120000,19.3,1248.0,73.9,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
262,725000,50000,26.0,1498.0,98.6,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,300
263,340000,110000,19.3,1248.0,73.9,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
264,550000,2000,25.4,1186.0,73.97,5.0,8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
265,1150000,181000,11.5,2982.0,171.0,7.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,313
266,380000,70000,27.28,1047.0,69.0,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
267,350000,90000,17.97,1498.0,99.6,5.0,12,0,0,0,1,0,1,0,1,0,0,0,1,0,0,64
268,610000,2000,18.6,1197.0,81.86,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
269,525000,20000,20.85,1197.0,83.14,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
270,480000,120000,12.8,2494.0,102.0,7.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0,313
271,780000,35000,16.55,2498.0,105.0,6.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,637
272,320000,193000,19.3,1248.0,73.9,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
273,375000,80000,20.4,1197.0,81.8,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
274,300000,40000,19.02,1198.0,67.05,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,49
275,500000,70000,22.54,1396.0,88.73,5.0,10,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1099
276,404000,122358,12.05,2179.0,120.0,9.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0,637
277,500000,75000,14.07,2956.0,69.01,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
278,350000,120000,27.28,1047.0,69.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
279,380000,40000,17.57,1193.0,88.7,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
280,114999,95200,13.2,1495.0,94.0,5.0,17,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1099
281,335000,33033,19.4,1198.0,86.8,5.0,11,0,0,0,1,1,0,0,0,1,1,0,0,0,0,300
282,465000,63063,18.9,1197.0,82.0,5.0,10,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1099
283,290000,60000,21.02,1248.0,88.76,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
284,110000,45000,19.7,796.0,46.3,5.0,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
285,450000,80000,11.57,2179.0,138.1,7.0,14,0,1,0,0,0,1,0,0,1,0,0,0,0,1,550
286,400000,170000,13.6,2523.0,63.0,7.0,16,0,1,0,0,0,1,0,0,1,0,0,1,0,0,637
287,210000,207890,13.6,2523.0,63.0,7.0,18,0,1,0,0,0,1,0,0,1,0,0,1,0,0,637
288,4600000,7976,17.9,2143.0,170.0,5.0,7,0,1,0,0,0,1,0,1,0,1,0,0,0,0,38
289,220000,35000,16.8,796.0,34.2,8.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
290,450000,35000,18.9,1197.0,82.0,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
291,290000,50000,16.95,1197.0,78.9,5.0,12,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2844
292,520000,20000,20.4,1197.0,81.8,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
293,265000,20000,16.95,1197.0,78.9,5.0,14,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2844
294,330000,50000,18.6,1197.0,85.8,5.0,13,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
295,509999,120000,15.96,2523.0,62.1,7.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
296,500000,70000,17.1,1591.0,121.3,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
297,525000,50000,17.19,1197.0,81.86,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,637
298,675000,16500,21.01,1197.0,81.8,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
299,300000,70000,17.0,1197.0,80.0,5.0,15,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
300,90000,99361,19.7,796.0,46.3,5.0,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
301,650000,25000,26.59,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
302,409000,70000,19.1,1197.0,85.8,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
303,395000,80000,24.0,1120.0,70.0,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
304,215000,70000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
305,400000,70000,19.1,1197.0,85.8,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
306,120000,60000,18.6,1199.0,79.4,5.0,13,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2844
307,645000,10000,20.3,1199.0,84.0,5.0,7,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2844
308,81000,80000,16.1,796.0,37.0,4.0,19,0,0,0,1,0,1,0,0,1,1,0,0,0,0,175
309,1300000,30000,25.6,1498.0,97.9,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
310,1250000,33000,25.6,1498.0,97.9,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
311,535000,90000,16.02,1373.0,93.7,7.0,12,0,0,0,1,0,1,0,0,1,0,0,0,0,1,300
312,555000,80100,19.01,1461.0,108.5,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0,300
313,725000,120000,17.4,1497.0,117.3,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
314,300000,10000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,42,0,1,0,0,0,1,0,0,1,0,0,0,0,1,64
315,229999,40000,25.17,799.0,53.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,300
316,800000,160000,12.99,2494.0,100.6,8.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,637
317,409999,47000,20.51,998.0,67.04,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,177
318,1210000,25000,21.38,1396.0,88.7,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,313
319,400000,26000,23.84,1199.0,84.0,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
320,520000,29000,24.0,1186.0,73.97,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
321,650000,50000,21.4,1197.0,83.1,5.0,9,0,0,0,1,0,1,0,1,0,1,0,0,0,0,550
322,325000,58000,16.1,1298.0,88.2,5.0,14,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1099
323,420000,120000,17.4,1197.0,85.8,5.0,13,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2844
324,400000,50000,20.4,1197.0,81.8,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
325,254999,80000,17.0,1197.0,80.0,5.0,15,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2844
326,65000,60000,17.3,993.0,60.0,5.0,22,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2844
327,351000,36000,23.1,998.0,67.04,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
328,404000,120000,12.8,2494.0,102.0,8.0,18,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2844
329,185000,185000,21.1,1248.0,73.9,5.0,14,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2844
330,250000,50000,23.08,1461.0,63.1,5.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0,313
331,60000,100000,17.3,993.0,60.0,5.0,23,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2844
332,500000,50000,17.1,1591.0,121.3,5.0,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0,64
333,85000,80000,18.2,998.0,67.1,5.0,18,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
334,85000,60000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
335,85000,80000,19.7,796.0,46.3,5.0,20,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2844
336,265000,90000,19.3,1248.0,73.9,5.0,14,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1099
337,130000,162000,19.0,998.0,66.1,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
338,480000,110000,20.77,1248.0,88.76,7.0,12,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2844
339,170000,120000,17.8,1248.0,75.0,5.0,17,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2844
340,275000,45000,23.08,1461.0,63.1,5.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
341,89000,90000,18.9,998.0,67.1,5.0,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
342,170000,90000,20.0,1399.0,68.0,5.0,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0,64
343,1090000,16500,17.0,1197.0,110.0,5.0,6,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2844
344,1100000,67000,17.01,1582.0,126.2,5.0,8,0,1,0,0,0,1,0,1,0,1,0,0,0,0,306
345,610000,52000,22.0,1197.0,81.8,5.0,7,0,0,0,1,1,0,0,0,1,1,0,0,0,0,637
346,335000,40000,20.63,1198.0,67.0,5.0,9,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1099
347,434999,40000,18.9,1197.0,82.0,5.0,10,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2844
348,3000000,35000,14.24,2755.0,174.5,7.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,49
349,390000,13000,20.71,799.0,53.26,5.0,7,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1099
350,325000,40000,18.5,1198.0,86.8,5.0,13,0,0,0,1,1,0,0,0,1,1,0,0,0,0,313
351,640000,10000,17.0,1198.0,73.75,5.0,6,0,0,0,1,1,0,0,0,1,1,0,0,0,0,177
352,450000,9000,16.95,1498.0,97.7,5.0,13,0,0,0,1,1,0,0,0,1,1,0,0,0,0,300
353,400000,70000,23.59,1364.0,67.06,5.0,12,0,1,0,0,1,0,0,0,1,0,0,1,0,0,142
354,215000,60000,20.36,1197.0,78.9,5.0,16,0,0,0,1,1,0,0,0,1,1,0,0,0,0,64
355,570000,40000,20.45,1461.0,83.8,5.0,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,313
356,680000,93000,15.1,2179.0,140.0,7.0,13,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1099
357,325000,80000,12.8,2494.0,102.0,7.0,17,0,1,0,0,0,1,0,0,1,0,1,0,0,0,177
358,150000,50000,15.64,1193.0,64.08,5.0,14,0,0,0,1,0,1,0,0,1,0,0,1,0,0,637
359,690000,68000,14.5,1797.0,147.5,5.0,12,0,0,0,1,1,0,0,1,0,1,0,0,0,0,313
360,1550000,25000,14.84,2143.0,170.0,5.0,12,0,1,0,0,0,1,0,1,0,1,0,0,0,0,550
361,64000,18000,25.4,624.0,37.5,4.0,13,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1099
362,250000,120000,23.08,1461.0,63.1,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,38
363,65000,35000,18.9,998.0,67.1,5.0,20,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
364,550000,60000,26.59,1248.0,74.0,5.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0,64
365,140000,70000,20.36,1197.0,78.9,5.0,15,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2844
366,300000,30000,25.17,799.0,53.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
367,800000,70000,16.34,1798.0,189.3,5.0,9,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1099
368,503000,110000,14.1,2179.0,147.94,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,177
369,3800000,20000,18.0,1969.0,190.0,5.0,6,0,1,0,0,0,1,0,1,0,1,0,0,0,0,142
370,2000000,68089,19.16,2494.0,157.7,5.0,9,0,0,0,1,0,0,1,1,0,1,0,0,0,0,2844
371,225000,58343,21.79,998.0,67.05,5.0,12,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2844
372,740000,38817,27.39,1248.0,74.0,5.0,7,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2844
373,550000,56494,18.2,1199.0,88.7,5.0,9,0,0,0,1,0,0,1,0,1,1,0,0,0,0,550
374,750000,79328,12.99,2494.0,100.6,7.0,12,0,1,0,0,0,0,1,0,1,0,0,1,0,0,47
375,650000,5621,22.0,1197.0,81.8,5.0,6,0,0,0,1,0,0,1,1,0,1,0,0,0,0,313
376,625000,25538,16.78,1496.0,88.73,5.0,8,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2844
377,600000,69779,22.0,1197.0,81.8,5.0,7,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2844
378,450000,56290,24.0,1186.0,73.97,5.0,8,0,1,0,0,1,0,0,0,1,1,0,0,0,0,300
379,5400000,7500,16.78,1995.0,190.0,5.0,6,0,1,0,0,1,0,0,1,0,1,0,0,0,0,313
380,5500000,8500,16.78,1995.0,190.0,5.0,6,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2844
381,779000,7032,19.0,1199.0,88.76,5.0,6,0,0,0,1,0,0,1,1,0,1,0,0,0,0,313
382,2475000,2000,16.8,1984.0,150.0,5.0,7,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2844
383,150000,106000,20.36,1197.0,78.9,5.0,15,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1099
384,265000,162000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1,43
385,500000,120000,11.1,2354.0,158.8,5.0,16,0,0,0,1,0,1,0,1,0,0,0,1,0,0,43
386,480000,90000,26.59,1248.0,74.0,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,300
387,535000,70000,22.32,1582.0,126.32,5.0,11,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2844
388,250000,240000,12.8,2494.0,102.0,8.0,20,0,1,0,0,0,1,0,0,1,0,0,0,0,1,47
389,300000,100000,21.5,1248.0,88.8,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
390,340000,214000,13.9,1599.0,103.2,5.0,16,0,0,0,1,0,1,0,0,1,0,0,1,0,0,313
391,340000,214000,16.8,1493.0,110.0,5.0,16,0,1,0,0,0,1,0,0,1,0,0,1,0,0,300
392,240000,50000,22.74,796.0,47.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
393,1085000,1000,18.0,1497.0,117.6,5.0,7,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1099
394,750000,19000,28.4,1248.0,74.02,5.0,8,0,1,0,0,0,1,0,1,0,1,0,0,0,0,313
395,95000,265000,17.0,1405.0,70.0,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
396,409999,35000,20.88,1196.0,61.7,5.0,5,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1099
397,215000,80000,23.95,998.0,67.05,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
398,1290000,50000,16.0,2179.0,140.0,7.0,9,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2844
399,150000,80000,20.92,998.0,67.1,5.0,15,0,0,0,1,0,1,0,0,1,1,0,0,0,0,300
400,219000,50000,21.1,814.0,55.2,5.0,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
401,325000,100000,23.84,1199.0,84.0,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
402,260000,120000,15.1,1196.0,73.0,5.0,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
403,700000,40000,23.8,1498.0,78.9,5.0,6,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2844
404,950000,45000,21.38,1396.0,88.7,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,637
405,160000,80000,19.7,796.0,46.3,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
406,409999,135000,24.4,1120.0,71.01,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
407,840000,120000,12.99,2494.0,100.6,7.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,550
408,450000,67000,23.59,1364.0,67.1,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
409,900000,50000,28.4,1248.0,74.02,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
410,570000,134000,12.8,2494.0,102.0,7.0,17,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
411,254999,110000,23.08,1461.0,63.1,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
412,130000,40000,16.1,796.0,37.0,4.0,16,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
413,530000,120000,23.4,1248.0,74.0,5.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
414,520000,110000,20.14,1498.0,88.8,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
415,229999,170000,21.0,1461.0,64.1,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
416,81000,80000,16.1,796.0,37.0,4.0,21,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
417,600000,47000,25.2,1248.0,74.0,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
418,409999,93000,19.1,1197.0,81.86,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
419,120000,70000,16.1,796.0,37.0,4.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
420,320000,50000,23.1,998.0,67.04,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
421,292000,70000,20.0,1399.0,68.05,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
422,390000,80000,13.93,2179.0,138.03,7.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
423,550000,44000,18.16,1196.0,86.8,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
424,385000,25000,23.1,998.0,67.04,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
425,800000,25000,15.29,1591.0,121.3,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
426,675000,10000,21.21,1197.0,81.8,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
427,1525000,50000,17.6,2179.0,153.86,7.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
428,950000,30000,23.0,1498.0,98.96,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,300
429,610000,50000,21.19,1396.0,88.73,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
430,525000,120000,22.54,1396.0,88.73,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
431,375000,80000,15.96,2523.0,62.1,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
432,580000,90000,20.45,1461.0,83.8,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,313
433,434999,50000,20.4,1197.0,83.11,5.0,10,0,0,0,1,0,1,0,0,1,0,0,1,0,0,313
434,350000,2136,22.5,999.0,67.0,5.0,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
435,730000,250000,12.99,2494.0,100.0,7.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,313
436,600000,35000,18.6,1197.0,81.83,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,64
437,1050000,120000,12.99,2494.0,100.6,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
438,735000,70000,27.39,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
439,1050000,18000,19.6,1461.0,108.45,5.0,7,0,1,0,0,1,0,0,0,1,1,0,0,0,0,142
440,420000,110000,18.2,1248.0,73.74,7.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0,637
441,800000,60000,23.65,1248.0,88.5,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
442,2000000,60000,12.55,2982.0,168.5,7.0,10,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2844
443,600000,147000,26.59,1248.0,74.0,5.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
444,1900000,130000,12.55,2982.0,168.5,7.0,10,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2844
445,500000,99500,11.5,1991.0,147.9,7.0,14,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2844
446,200000,110000,17.0,1405.0,71.0,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,306
447,370000,35000,19.49,1198.0,67.04,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
448,260000,110000,16.2,1493.0,110.0,5.0,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0,306
449,280000,100000,25.32,1198.0,77.0,6.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
450,610000,21000,16.02,1373.0,93.7,7.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
451,300000,60000,23.5,1498.0,90.0,5.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
452,140000,40000,16.6,1405.0,70.0,5.0,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
453,229999,50000,19.81,1086.0,68.05,5.0,17,0,0,0,1,0,1,0,0,1,1,0,0,0,0,306
454,200000,65000,19.0,998.0,66.1,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
455,200000,80000,18.9,998.0,67.1,5.0,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
456,560000,119000,23.9,1582.0,126.2,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
457,750000,80000,24.52,1248.0,88.5,7.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0,637
458,585000,90000,25.2,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,64
459,760000,20000,17.01,1591.0,121.4,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
460,430000,80000,25.2,1248.0,74.0,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0,49
461,480000,44665,25.32,1198.0,77.0,6.0,5,0,1,0,0,0,1,0,0,1,1,0,0,0,0,313
462,643000,10000,20.8,1493.0,113.4,5.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
463,500000,60000,20.14,1197.0,81.86,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,313
464,425000,22000,18.5,1198.0,86.8,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
465,250000,25000,22.74,796.0,47.3,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,177
466,285000,70000,27.62,793.0,47.0,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0,175
467,160000,123000,17.5,1298.0,85.8,5.0,17,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2844
468,250000,70000,20.54,1598.0,103.6,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,313
469,170000,70000,18.6,1199.0,79.4,5.0,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
470,409999,45000,23.59,1364.0,67.06,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,313
471,400000,40000,18.9,1197.0,82.0,5.0,10,0,0,0,1,0,1,0,1,0,1,0,0,0,0,175
472,700000,30000,28.4,1248.0,74.02,5.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
473,350000,90000,12.9,1799.0,130.0,5.0,18,0,0,0,1,0,1,0,1,0,1,0,0,0,0,64
